jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg,mandatory_destination,mass_balance_estimation,engineering_calculations_estimation,direct_measurement_estimation,emission_factors_estimation,approved_alternative_estimation
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Arsenic & compounds,On-site landfill,1505.808,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Boron & compounds,On-site underground injection,46460.43,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Cadmium & compounds,On-site underground injection,2471.695,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Cadmium & compounds,On-site tailings storage,291.1728,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Cadmium & compounds,On-site landfill,1589.464,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Chromium (III) compounds,On-site underground injection,39491.36,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Chromium (III) compounds,On-site landfill,15727.33,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Cobalt & compounds,On-site underground injection,1227484,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Cobalt & compounds,On-site tailings storage,86.50785,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Copper & compounds,On-site underground injection,5830783,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Copper & compounds,On-site tailings storage,179.3455,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Copper & compounds,On-site landfill,11753.67,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Fluoride compounds,On-site underground injection,501772.6,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Lead & compounds,On-site underground injection,364249.7,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Lead & compounds,On-site tailings storage,4839.165,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Lead & compounds,On-site landfill,34759.07,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Manganese & compounds,On-site underground injection,1648416,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Mercury & compounds,On-site underground injection,427.4359,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Mercury & compounds,On-site landfill,5.85592,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Nickel & compounds,On-site underground injection,69690.64,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Nickel & compounds,On-site landfill,945.3128,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Selenium & compounds,On-site underground injection,1858.417,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Selenium & compounds,On-site landfill,167.312,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Zinc and compounds,On-site underground injection,182589.5,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Zinc and compounds,On-site tailings storage,8160.222,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020MIM001,MOUNT ISA MINES LTD,Mount Isa Mines,RAILWAY AV,Mount Isa,QLD,4825,-20.72838,139.483758,2133,"Copper, Silver, Lead and Zinc Smelting and Refining",Mining: Copper/Lead/Zinc Concentrating: Copper/Zinc/Lead Smelting: Copper/Lead,Zinc and compounds,On-site landfill,54794.68,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058GOL001,GOLD COAST CITY COUNCIL,Molendinar Closed Landfill,Herbertson Drive,Molendinar,QLD,4214,-27.98218056,153.3557278,2921,Waste Treatment and Disposal Services,Landfill and Transfer Station,Ammonia (total),Off-site sewerage,3377.25,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058GOL001,GOLD COAST CITY COUNCIL,Molendinar Closed Landfill,Herbertson Drive,Molendinar,QLD,4214,-27.98218056,153.3557278,2921,Waste Treatment and Disposal Services,Landfill and Transfer Station,Benzene,Off-site sewerage,0.03,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058GOL001,GOLD COAST CITY COUNCIL,Molendinar Closed Landfill,Herbertson Drive,Molendinar,QLD,4214,-27.98218056,153.3557278,2921,Waste Treatment and Disposal Services,Landfill and Transfer Station,Ethylbenzene,Off-site sewerage,0.03,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058GOL001,GOLD COAST CITY COUNCIL,Molendinar Closed Landfill,Herbertson Drive,Molendinar,QLD,4214,-27.98218056,153.3557278,2921,Waste Treatment and Disposal Services,Landfill and Transfer Station,Toluene (methylbenzene),Off-site sewerage,0.03,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058GOL001,GOLD COAST CITY COUNCIL,Molendinar Closed Landfill,Herbertson Drive,Molendinar,QLD,4214,-27.98218056,153.3557278,2921,Waste Treatment and Disposal Services,Landfill and Transfer Station,Total Phosphorus,Off-site sewerage,10.2,Y,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058GOL001,GOLD COAST CITY COUNCIL,Molendinar Closed Landfill,Herbertson Drive,Molendinar,QLD,4214,-27.98218056,153.3557278,2921,Waste Treatment and Disposal Services,Landfill and Transfer Station,Xylenes (individual or mixed isomers),Off-site sewerage,0.03,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Antimony & compounds,On-site tailings storage,6381.12,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Arsenic & compounds,On-site tailings storage,6381.12,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Beryllium & compounds,On-site tailings storage,1276.22,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Boron & compounds,On-site tailings storage,63811.2,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Cadmium & compounds,On-site tailings storage,1276.22,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Chromium (III) compounds,On-site tailings storage,2552.45,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Cobalt & compounds,On-site tailings storage,2552.45,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Copper & compounds,On-site tailings storage,29353.15,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Fluoride compounds,On-site tailings storage,251416.13,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Lead & compounds,On-site tailings storage,7657.34,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Manganese & compounds,On-site tailings storage,187604.93,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Nickel & compounds,On-site tailings storage,2552.45,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Selenium & compounds,On-site tailings storage,6381.12,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020APC002,PEABODY ENERGY AUSTRALIA PCI (C&M MANAGEMENT) PTY LTD,Moorvale Coal Mine,Peak Downs Highway,Via Nebo,QLD,4742,-21.9853,148.357185,0600,Coal Mining,Coal mining and coal preparation,Zinc and compounds,On-site tailings storage,42115.39,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MSC004,UNITYWATER,Suncoast Sewage Treatment Plant,FINLAND RD,Bli Bli,QLD,4560,-26.607178,153.075685,2812,Sewerage and Drainage Services,Treatment of domestic sewage,Total Nitrogen,Off-site reuse,223,N,N,N,Y,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023MSC004,UNITYWATER,Suncoast Sewage Treatment Plant,FINLAND RD,Bli Bli,QLD,4560,-26.607178,153.075685,2812,Sewerage and Drainage Services,Treatment of domestic sewage,Total Phosphorus,Off-site reuse,59,N,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC003,ROCKHAMPTON REGIONAL COUNCIL,North Rockhampton Sewage Treatment Plant,LOT 180 PLAN RP 1332 PARISH OF ARCNER GOODSALL ST,Rockhampton,QLD,4700,-23.374705,150.526329,2812,Sewerage and Drainage Services,"Treatment of municipal wastewater. Extended aeration, activated sludge plant (secondary treatment) serving north side of Rockhampton",Ammonia (total),Off-site reuse,1654,N,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC004,LIVINGSTONE SHIRE COUNCIL,Yeppoon Sewage Treatment Plant,Yeppoon Road,Yeppoon,QLD,4703,-23.15863,150.705471,2812,Sewerage and Drainage Services,Treatment of municipal waste water,Ammonia (total),Off-site landfill,2604,Y,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q023ROC004,LIVINGSTONE SHIRE COUNCIL,Yeppoon Sewage Treatment Plant,Yeppoon Road,Yeppoon,QLD,4703,-23.15863,150.705471,2812,Sewerage and Drainage Services,Treatment of municipal waste water,Chlorine & compounds,Off-site tailings storage,863,Y,N,Y,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Antimony & compounds,On-site tailings storage,9200,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Arsenic & compounds,On-site tailings storage,17000,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Beryllium & compounds,On-site tailings storage,2600,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Boron & compounds,On-site tailings storage,183300,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Cadmium & compounds,On-site tailings storage,524,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Chromium (III) compounds,On-site tailings storage,52400,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Cobalt & compounds,On-site tailings storage,14100,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Copper & compounds,On-site tailings storage,39300,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Lead & compounds,On-site tailings storage,78500,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Manganese & compounds,On-site tailings storage,107300,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Mercury & compounds,On-site tailings storage,600,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Nickel & compounds,On-site tailings storage,39300,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Selenium & compounds,On-site tailings storage,7600,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020VER001,TEC COAL PTY LTD,Lake Vermont,Golden Mile Road,Dysart,QLD,4745,-22.55150556,148.4013583,0600,Coal Mining,Open cut coal mining,Zinc and compounds,On-site tailings storage,81200,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q012BEA006,BEACH ENERGY LIMITED,Coolum Oilfield,Belombre Station via,Quilpie,QLD,4480,-26.613558,144.268766,0700,Oil and Gas Extraction,,n-Hexane,Off-site landfill,18,Y,N,N,N,Y,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Boron & compounds,On-site long term waste storage,1540,Y,Y,N,N,N,N
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q019NRG001,NRG GLADSTONE OPERATING SERVICES PTY LTD,Gladstone Power Station,353 HANSON RD,Gladstone,QLD,4680,-23.856484,151.218582,2611,Fossil Fuel Electricity Generation,Electricity generation using coal or coal derived products.,Boron & compounds,Off-site reuse,8620,N,Y,N,N,N,N
