jurisdiction,year,data_start_date,data_end_date,first_published_date,last_updated_date,sub_threshold,jurisdiction_facility_id,registered_business_name,facility_name,site_address_street,site_address_suburb,site_address_state,site_address_postcode,site_latitude,site_longitude,ANZSIC code,ANZSIC name,main_activities,substance,destination,quantity_in_kg
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Beryllium & compounds,Air Total,81.62
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Cadmium & compounds,Air Total,7.03
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Manganese & compounds,Air Total,31144.35
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Benzene,Air Total,258.4
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Arsenic & compounds,Air Total,316.4
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Antimony & compounds,Air Total,51.33
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Boron & compounds,Air Total,4097.31
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Copper & compounds,Air Total,1345.53
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Mercury & compounds,Air Total,7.86
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Selenium & compounds,Air Total,19.33
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,25.644
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Carbon monoxide,Air Total,1289139.9
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Chromium (III) compounds,Air Total,2925.35
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Toluene (methylbenzene),Air Total,82.89
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Cobalt & compounds,Air Total,570.05
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Total Volatile Organic Compounds,Air Total,108294.18
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Cumene (1-methylethylbenzene),Air Total,38.85
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Cyclohexane,Air Total,6.45
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Ethylbenzene,Air Total,7.87
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Fluoride compounds,Air Total,25858.51
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Oxides of Nitrogen,Air Total,2066173.27
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Nickel & compounds,Air Total,2113.2
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Particulate Matter 10.0 um,Air Total,19695809.1
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Particulate Matter 2.5 um,Air Total,402925.53
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Xylenes (individual or mixed isomers),Air Total,84.34
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,n-Hexane,Air Total,9.93
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Lead & compounds,Air Total,792.07
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Sulfur dioxide,Air Total,2144.7
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q020BHP004,BHP COAL PTY LTD,Saraji Mine,SARAJI MINE,Dysart,QLD,4745,-22.433056,148.278889,0600,Coal Mining,Coal Mining,Zinc and compounds,Air Total,6085.8
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Carbon monoxide,Air Total,1205.881568
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Total Volatile Organic Compounds,Air Total,78.84727357
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.009121565
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Sulfur dioxide,Air Total,17.10050976
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Fluoride compounds,Air Total,0
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Hydrochloric acid,Air Total,0
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Oxides of Nitrogen,Air Total,1444.583798
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Particulate Matter 10.0 um,Air Total,5716.670715
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q033STG002,BARTTER ENTERPRISES PTY LIMITED,Wacol Feed Mill,Cnr Campbell & Industrial Avenue,Wacol,QLD,4076,-27.593415,152.928851,1192,Prepared Animal and Bird Feed Manufacturing,Feedmill production and animal feed distribution,Particulate Matter 2.5 um,Air Total,106.2520554
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Total Volatile Organic Compounds,Air Total,723.193058
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,"1,1,2-Trichloroethane",Air Total,0.340165204
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,n-Hexane,Air Total,4.31134323
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Formaldehyde (methyl aldehyde),Air Total,0.005670033
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Ethylbenzene,Air Total,8.326099458
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Ethanol,Air Total,0.171034894
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,"1,2-Dichloroethane",Air Total,0.182057659
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Ethyl acetate,Air Total,2.673175461
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Toluene (methylbenzene),Air Total,43.85988639
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Tetrachloroethylene,Air Total,5.43254777
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Styrene (ethenylbenzene),Air Total,0.690789156
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Methyl isobutyl ketone,Air Total,3.022597631
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Cumene (1-methylethylbenzene),Air Total,0.834029104
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Mercury & compounds,Air Total,0.000394963
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Cyclohexane,Air Total,1.40466344
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Hydrogen sulfide,Air Total,17.59924267
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Acetonitrile,Air Total,0.82664735
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Acetone,Air Total,6.27980019
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Methyl ethyl ketone,Air Total,8.250611656
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Chloroethane (ethyl chloride),Air Total,4.1127837
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Trichloroethylene,Air Total,1.755646458
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Vinyl Chloride Monomer,Air Total,1.432230035
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Carbon monoxide,Air Total,11.02928478
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Carbon disulfide,Air Total,0.180599931
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Benzene,Air Total,3.025257141
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Acrylonitrile (2-propenenitrile),Air Total,5.420200737
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Dichloromethane,Air Total,8.430081779
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Chloroform (trichloromethane),Air Total,0.136409817
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q058MSC004,SUNSHINE COAST REGIONAL COUNCIL,Buderim Landfill Cell 3,OLD LANDFILL; SYD LINGARD DR,Buderim,QLD,4556,-26.686389,153.099444,2921,Waste Treatment and Disposal Services,Landfill,Xylenes (individual or mixed isomers),Air Total,15.81273621
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Fluoride compounds,Air Total,84.741
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Carbon monoxide,Air Total,4104
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Particulate Matter 10.0 um,Air Total,3985
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Polycyclic aromatic hydrocarbons (B[a]Peq),Air Total,0.06604
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Particulate Matter 2.5 um,Air Total,1378
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Sulfur dioxide,Air Total,17175
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Total Volatile Organic Compounds,Air Total,196
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Hydrochloric acid,Air Total,678
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q028CLT001,NERADA TEA ESTATES PTY LTD,Nerada Tea Estate,Glen Allyn Road,Malanda,QLD,4885,-17.3835,145.667,1199,Other Food Product Manufacturing n.e.c.,Nerada grows tea and processes the G/Leaf in the factory to produce black tea.,Oxides of Nitrogen,Air Total,6210
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,N,Q086ILB026,MUNDRAY PTY LTD,Mundray Poultry Farm,4408 Boonah Rathdowney Road,Rathdowney,QLD,4287,-28.197778,152.791111,0171,Poultry Farming (Meat),Meat Chicken Facility,Ammonia (total),Air Total,12768
QLD,2015,1/07/2014,30/06/2015,15/04/2016,15/04/2016,Y,Q086ILB037,E.G. & J.B. HERBERT,Cooinda Farm,4293 Mt. Lindesay Highway,Munruben,QLD,4125,-27.741111,153.023889,0171,Poultry Farming (Meat),Meat Chicken Growing Facility,Ammonia (total),Air Total,6180.3
QLD,2015,1/01/2014,31/12/2014,15/04/2016,15/04/2016,N,Q058VEO001,VEOLIA ENVIRONMENTAL SERVICES (AUSTRALIA) PTY LTD,City Links,Spall Street,Carrara,QLD,4211,-28.028548,153.355204,2921,Waste Treatment and Disposal Services,Sanitary disposal service,Oxides of Nitrogen,Air Total,888
