TotalCars,Size,State,Suburb,lat,lng,CarsPerSQKM
3925,4.3823,Queensland,Carina, 153.096612,-27.486383,895.6484038062205
3019,3.8929,Queensland,Moffat Beach - Battery Hill, 153.136867,-26.787516,775.5143980066274
6941,8.7738,Victoria,Doncaster, 145.121729,-37.782842,791.1053363422918
2908,5.3088,Queensland,Mansfield (Qld), 153.106229,-27.532073,547.7697408077155
6333,5.4654,New South Wales,Guildford West - Merrylands West, 150.972144,-33.844411,1158.7440992425074
1526,4.4005,Queensland,Clear Island Waters, 153.397324,-28.043701,346.7787751391887
5461,12.6805,Western Australia,Mindarie - Quinns Rocks - Jindalee, 115.694278,-31.661531,430.6612515279366
8084,9.7457,New South Wales,Carlingford, 151.044762,-33.774246,829.4940332659532
4117,8.9311,New South Wales,Forestville - Killarney Heights, 151.216118,-33.766787,460.97345231830343
4273,12.6742,Queensland,Parkinson - Drewvale, 153.042400,-27.643350,337.1415947357624
638,7.0409,Northern Territory,Lyons (NT), 130.892840,-12.349889,90.6134158985357
5754,6.761,South Australia,Colonel Light Gardens, 138.587248,-34.979415,851.0575358674752
5160,6.6912,Victoria,Heidelberg West, 145.045729,-37.742672,771.1621233859397
2013,3.6874,Tasmania,Newstead, 147.163325,-41.440770,545.9131095080545
1412,8.4389,Queensland,Murarrie, 153.106581,-27.449898,167.3203853582813
1794,81.0101,Queensland,Gowrie (Qld), 151.884122,-27.445630,22.145386809792853
4150,8.381,New South Wales,Wyoming, 151.364875,-33.404785,495.1676410929483
3451,3.0555,Queensland,Newstead - Bowen Hills, 153.038360,-27.448256,1129.4387170675832
8040,10.8595,New South Wales,Bateau Bay - Killarney Vale, 151.466869,-33.382298,740.3655785257148
8277,5.2778,New South Wales,Bexley, 151.119828,-33.954629,1568.2670809807116
1597,371.3306,Victoria,Beechworth, 146.722201,-36.352723,4.300749790079244
2365,4.3652,Queensland,Durack, 152.986078,-27.586224,541.7850270319802
8018,6.9844,Victoria,Pascoe Vale, 144.933966,-37.723754,1147.9869423286182
1628,215.3336,Tasmania,Latrobe, 146.463668,-41.284616,7.5603621543502735
3847,4.5806,Queensland,Camp Hill, 153.077159,-27.497405,839.8463083438852
2540,4495.2034,New South Wales,Corowa Region, 146.327478,-35.572213,0.565046734036551
4794,2.5051,Victoria,Fitzroy North, 144.985982,-37.783833,1913.6960600375235
8371,10.534,Victoria,Kew, 145.041137,-37.801476,794.6648946269223
5001,8.5644,Western Australia,Greenwood - Warwick, 115.805104,-31.831543,583.9288216337397
1844,1054.9291,Queensland,Pittsworth, 151.576822,-27.734694,1.7479847697821587
1203,188751.2847,Queensland,Far South West, 143.132517,-26.824115,0.006373466553682218
8653,131.1359,Victoria,Sunbury - South, 144.702054,-37.607106,65.98498199196406
1775,11965.644,New South Wales,Narrabri Region, 149.602240,-30.338735,0.14834136800326
1844,1.7405,Victoria,Abbotsford, 144.999993,-37.803871,1059.4656707842573
4138,461.5232,Victoria,Kilmore - Broadford, 144.996395,-37.251006,8.965963141181202
2789,11384.3433,Victoria,Orbost, 148.773461,-37.338477,0.24498558471967372
0,754.2885,Queensland,Wooroonooran, 145.791346,-17.458520,0.0
8298,4.2934,New South Wales,Sydney - Haymarket - The Rocks, 151.209980,-33.869758,1932.7339637583266
2647,15858.8501,New South Wales,Condobolin, 146.992584,-32.938524,0.16690995774025255
2046,8.3221,Queensland,Merrimac, 153.373427,-28.049898,245.85140769757632
0,212.6428,Queensland,Lamb Range, 145.689431,-17.037463,0.0
1954,2.2804,Queensland,Sherwood, 152.982158,-27.530341,856.867216277846
1221,1460.0117,New South Wales,Eurobodalla Hinterland, 150.120217,-35.771072,0.836294668049578
4061,126.581,Victoria,Swan Hill, 143.512704,-35.362126,32.082224030462704
3633,11.8268,Western Australia,Mandurah - South, 115.737500,-32.554901,307.1836845131396
4358,2.4948,Victoria,South Melbourne, 144.960641,-37.833984,1746.83341350008
6360,14.5602,Victoria,Frankston South, 145.135458,-38.176757,436.80718671446823
3425,4.3479,New South Wales,Winston Hills, 150.978672,-33.776909,787.7366084776559
2931,6.7374,Queensland,Petrie, 152.968461,-27.262900,435.03428622317216
1899,18.494,Victoria,Lysterfield, 145.295193,-37.927627,102.68195090299557
1790,62.5221,New South Wales,Tamworth - West, 150.869621,-31.089053,28.6298764756782
9020,22.2796,New South Wales,Charlestown - Dudley, 151.705310,-32.981870,404.8546652543134
2287,21.0358,New South Wales,Wentworth Falls, 150.379960,-33.717354,108.71942117723121
7356,8.3081,New South Wales,Baulkham Hills (East), 150.993651,-33.756904,885.4009942104693
4453,6.6898,Queensland,Runcorn, 153.079935,-27.597483,665.6402284074262
5553,30.5001,Western Australia,Albany, 117.892241,-35.011209,182.0649768361415
2411,131.5329,Victoria,Cobram, 145.638928,-35.930552,18.330014771969598
5794,99.7318,New South Wales,North Nowra - Bomaderry, 150.581442,-34.831825,58.095812970386575
2713,10.0234,Queensland,Berserker, 150.531638,-23.373236,270.6666400622543
1381,2.9045,Australian Capital Territory,Bonython, 149.077775,-35.434499,475.4690996729213
1366,42.9757,Victoria,Maiden Gully, 144.207745,-36.754516,31.78540430987744
1837,119.1882,South Australia,Uraidla - Summertown, 138.747257,-34.916790,15.412599569420463
1887,132.1375,New South Wales,Cobbitty - Leppington, 150.733698,-33.994916,14.280578942389557
2516,134.4277,Western Australia,Margaret River, 115.044054,-33.943397,18.716380626909487
1844,7.2309,New South Wales,Glenhaven, 150.997963,-33.702762,255.01666459223608
46,170.2291,Victoria,French Island, 145.388648,-38.351002,0.2702240686228148
4903,4.967,Victoria,Footscray, 144.896063,-37.800827,987.1149587276022
1047,40.7288,Queensland,Pimpama, 153.317942,-27.811131,25.706625287266014
981,7.7848,Queensland,Riverview, 152.847449,-27.592851,126.01479806803002
3939,16.278,Queensland,Drayton - Harristown, 151.912951,-27.591776,241.98304460007373
5318,7.3648,Queensland,Mount Gravatt, 153.080763,-27.532027,722.0834238540083
3241,4.9901,Western Australia,Cooloongup, 115.759159,-32.293361,649.4859822448448
3013,4.732,Victoria,Sunshine, 144.831051,-37.787246,636.7286559594252
2003,394.1203,South Australia,Kadina, 137.759510,-33.986870,5.082204595906377
1633,507.0606,Western Australia,Capel, 115.629413,-33.529400,3.220522359654842
952,660.3947,Tasmania,Forestier - Tasman, 147.814980,-43.132288,1.4415621445780835
6090,4.7426,Victoria,Caulfield - South, 145.025601,-37.891222,1284.105764770379
2091,34.0496,Tasmania,Berriedale - Chigwell, 147.198571,-42.831280,61.41041304449979
2563,61.0961,Western Australia,Mount Nasura - Mount Richon - Bedfordale, 116.057227,-32.169103,41.95030452025579
5576,128.2644,South Australia,Victor Harbor, 138.567182,-35.555315,43.472701700549806
7095,12.5434,Victoria,Mooroolbark, 145.325832,-37.778587,565.6361114211458
5390,71.5174,New South Wales,Castlereagh - Cranebrook, 150.702576,-33.690683,75.36627450103052
1593,31.0073,New South Wales,Huskisson - Vincentia, 150.661990,-35.053016,51.37499879060737
6297,67.1875,Victoria,Point Nepean, 144.813564,-38.376789,93.72279069767441
7313,13.3423,Victoria,Hampton Park - Lynbrook, 145.267566,-38.042833,548.1063984470444
1202,50176.9813,Western Australia,Mukinbudin, 118.797420,-30.908354,0.023955207524610493
3131,183.8985,New South Wales,Bega - Tathra, 149.903280,-36.722479,17.02569624004546
3795,674.5527,Queensland,Rosewood, 152.566026,-27.698987,5.625950351988807
6269,2.7016,New South Wales,Dulwich Hill - Lewisham, 151.140034,-33.901918,2320.4767545158425
3,6.8694,Victoria,Port Melbourne Industrial, 144.911650,-37.834754,0.43671936413660584
5935,13.8576,New South Wales,The Entrance, 151.527312,-33.304512,428.28484008774967
2348,20.2238,Queensland,Leichhardt - One Mile, 152.721819,-27.610224,116.1008316933514
5731,75.2928,South Australia,Port Pirie, 137.986162,-33.196256,76.1161757830762
2446,2.6736,Queensland,Middle Park - Jamboree Heights, 152.927945,-27.556159,914.8713345302215
7422,37.7884,Western Australia,Ellenbrook, 115.983325,-31.788886,196.40948015793205
2958,41551.251,Queensland,Central Highlands - West, 147.869616,-23.777898,0.07118919235428074
2090,78.9574,Queensland,Douglas, 146.779312,-19.366595,26.469969882493597
2954,9.54,Queensland,Millbank - Avoca, 152.310123,-24.880112,309.643605870021
3457,7.3581,Victoria,Lynbrook - Lyndhurst, 145.252872,-38.061452,469.8223726233674
1848,5.4776,Australian Capital Territory,Lyneham, 149.132622,-35.243866,337.374032422959
6057,9.4486,Western Australia,Balga - Mirrabooka, 115.850984,-31.854888,641.0473509302965
2982,4878.6303,Queensland,Burdekin, 147.272410,-19.906103,0.6112371335044593
2397,9.7141,Western Australia,College Grove - Carey Park, 115.657625,-33.365380,246.75471736959676
2697,94.999,Victoria,Yarrawonga, 145.999139,-36.030867,28.389772523921305
9581,3.8356,New South Wales,Coogee - Clovelly, 151.258800,-33.913977,2497.914276775472
4442,23.0979,Queensland,Urangan - Wondunna, 152.875688,-25.308837,192.3118551902987
3806,4598.0438,New South Wales,Forbes, 147.945163,-33.457030,0.8277433111881187
7268,6.4189,Victoria,Caulfield - North, 145.018446,-37.873749,1132.281231986789
1072,1.9317,Australian Capital Territory,Gowrie (ACT), 149.109967,-35.411882,554.9515970388777
2062,83919.9037,Queensland,Barcaldine - Blackall, 145.439792,-23.592428,0.02457104821487063
3776,1431.2215,Western Australia,Northam, 116.665874,-31.698983,2.6383058108056647
9584,8.9663,Victoria,Reservoir - East, 145.023095,-37.705514,1068.8912929525
1492,4.4154,South Australia,Coromandel Valley, 138.623104,-35.044338,337.9082302849119
2178,28.4078,Queensland,Parkhurst - Kawana, 150.502952,-23.321859,76.66908384316983
2428,58.6445,Tasmania,Wynyard, 145.716629,-41.022694,41.40200700832985
2361,3.246,South Australia,Royal Park - Hendon - Albert Park, 138.512561,-34.871766,727.3567467652496
5800,21.467,New South Wales,Lavington, 146.945029,-36.028685,270.1821400288816
2266,8283.6397,New South Wales,Inverell Region - West, 150.579926,-29.633163,0.2735512506658154
3789,5.0775,South Australia,Morphett Vale - West, 138.516122,-35.121389,746.2333825701626
1541,3.902,Queensland,Bundall, 153.405239,-28.009375,394.9256791389031
7111,4.9972,Victoria,Thornbury, 145.008572,-37.758451,1422.996878251821
3100,13.7221,New South Wales,Wamberal - Forresters Beach, 151.451799,-33.401325,225.91294335415134
1808,67.7705,New South Wales,Bargo, 150.594240,-34.279106,26.678274470455435
4454,5.1001,Victoria,Edithvale - Aspendale, 145.105211,-38.027185,873.3162094860885
6894,16.0182,New South Wales,Macquarie Fields - Glenfield, 150.892049,-33.982958,430.3854365659063
3325,30.2572,Queensland,Frenchville - Mount Archer, 150.568949,-23.323664,109.89119945004825
7145,23.5763,South Australia,Seaford (SA), 138.488188,-35.202081,303.0585800146758
3,289.5233,Queensland,North Burnett, 151.439300,-24.655729,0.010361860340773955
3546,13.203,Victoria,Flora Hill - Spring Gully, 144.285979,-36.791684,268.5753237900477
8543,10.1544,Victoria,Reservoir - West, 144.990871,-37.710818,841.3101709603718
3483,3627.2593,New South Wales,Kempsey Region, 152.461546,-30.905531,0.9602291184421251
1424,2.8177,Queensland,Deagon, 153.061293,-27.327617,505.3767256982646
199,10.1718,Queensland,Mackay Harbour, 149.215618,-21.116718,19.563892329774475
6126,18.889,Queensland,Capalaba, 153.203497,-27.539001,324.31573931918047
1699,4.5237,Australian Capital Territory,Conder, 149.100956,-35.457674,375.5775139819175
7066,9.9089,South Australia,Modbury Heights, 138.688004,-34.808823,713.0963073600501
1343,3.6826,New South Wales,Redhead, 151.709510,-33.010693,364.6879921794384
3025,7.8621,Queensland,Earlville - Bayview Heights, 145.731858,-16.957662,384.7572531511937
2559,98.5112,Victoria,Pearcedale - Tooradin, 145.318312,-38.208735,25.976741730889483
4117,9.909,Victoria,Bayswater North, 145.291517,-37.829159,415.4808759713392
2675,154.8373,New South Wales,Helensburgh, 150.972277,-34.179222,17.276198952061293
5160,10.17,South Australia,Happy Valley, 138.582725,-35.084639,507.3746312684366
4068,5.7834,Western Australia,Waikiki, 115.752373,-32.315129,703.3924680983504
1153,2.3073,Australian Capital Territory,Melba, 149.054297,-35.209459,499.7182854418584
3821,6.7014,Western Australia,Alexander Heights - Koondoola, 115.865154,-31.834788,570.1793655057153
1200,490.6655,Queensland,Mount Morgan, 150.393112,-23.715744,2.4456579889965773
2412,3.623,Tasmania,West Hobart, 147.302733,-42.883597,665.7466188241788
5319,6.7193,Queensland,Burleigh Waters, 153.432787,-28.088512,791.600315509056
3022,3927.8774,Victoria,Mansfield (Vic.), 146.284240,-37.225641,0.769372282342621
4802,8.3064,Victoria,Wantirna, 145.225053,-37.853423,578.1084464990851
8893,11.6244,Victoria,Frankston, 145.133818,-38.152686,765.028732665772
6298,8.7006,Victoria,Mount Waverley - South, 145.126812,-37.887384,723.8581247270304
4932,10.3941,New South Wales,Penrith, 150.698384,-33.746824,474.4999567062083
2009,2658.6655,Queensland,Stanthorpe Region, 151.764490,-28.727893,0.7556422573655843
2267,2600.2608,Tasmania,Southern Midlands, 147.460702,-42.416414,0.8718356251034511
1083,1.7894,Australian Capital Territory,Hughes, 149.095424,-35.332956,605.2308036213255
5040,11.2672,New South Wales,Lethbridge Park - Tregear, 150.790391,-33.733573,447.31610337972165
3149,54.4454,New South Wales,Brunswick Heads - Ocean Shores, 153.544345,-28.544656,57.837760398490964
2932,17.4209,Queensland,Bellbowrie - Moggill, 152.874180,-27.574987,168.30358936679505
2735,6.5537,Queensland,Benowa, 153.388123,-28.010607,417.3215130384363
7612,16.9124,New South Wales,Gosford - Springfield, 151.364885,-33.429535,450.0839620633381
3915,1439.646,Queensland,Sarina, 149.240965,-21.498399,2.7194185237204147
3358,18.4141,Queensland,Springfield Lakes, 152.902442,-27.682927,182.36025654254075
3842,6.184,Victoria,Vermont South, 145.187699,-37.855284,621.280724450194
2595,3.7574,Victoria,Noble Park North, 145.189315,-37.949793,690.637142705062
4093,8.6968,Western Australia,High Wycombe, 116.004481,-31.946881,470.6328764603073
2057,323.8187,Western Australia,Manjimup, 116.174959,-34.271641,6.352319986461561
2577,18338.1895,New South Wales,Deniliquin Region, 144.557410,-35.350563,0.1405264134717334
1478,1.7881,Queensland,Grange, 153.015747,-27.421426,826.5756948716514
4942,18.7194,Queensland,Pialba - Eli Waters, 152.825443,-25.286815,264.0041881684242
1448,253.8629,Western Australia,Bullsbrook, 116.037324,-31.672776,5.703866141921486
3,8.5566,New South Wales,Wetherill Park Industrial, 150.901264,-33.839289,0.3506065493303415
1706,2542.214,Tasmania,Triabunna - Bicheno, 147.971525,-42.089445,0.6710686039806247
984,28.585,Tasmania,Quoiba - Spreyton, 146.333912,-41.227398,34.423648766835754
1520,2.0789,Queensland,Fairfield - Dutton Park, 153.024616,-27.500884,731.155899754678
2890,11042.819,Victoria,Nhill Region, 141.566555,-36.070441,0.26170853656118065
5770,99.5118,New South Wales,Orange - North, 149.129577,-33.249276,57.98307336416385
2345,5.1425,New South Wales,Glendenning - Dean Park, 150.857881,-33.743326,456.00388915896934
3121,4.7307,Victoria,Ringwood North, 145.228666,-37.794963,659.7332318684339
1182,4023.1982,Victoria,Ararat Region, 142.796794,-37.489247,0.29379611474274375
3016,10.1593,New South Wales,Bonnells Bay - Silverwater, 151.535689,-33.107959,296.8708474009036
2891,3654.3665,South Australia,Yorke Peninsula - North, 137.771120,-34.468740,0.7911083904693194
8955,21.0928,Victoria,Mornington, 145.061246,-38.228040,424.5524539179246
2174,1001.0481,New South Wales,Bellingen, 152.702176,-30.428908,2.1717238162681696
1373,1.3878,Queensland,Wilston, 153.017780,-27.435328,989.3356391410866
1128,23.0743,Tasmania,Miandetta - Don, 146.305160,-41.189411,48.88555665827349
4636,10.1073,New South Wales,Terrigal - North Avoca, 151.428125,-33.445807,458.6783809721686
4373,12.536,Queensland,Darling Heights, 151.933486,-27.603752,348.8353541799617
2651,6.2058,Queensland,Parkwood, 153.363722,-27.954786,427.1810242031648
2205,56.4142,Victoria,Strathfieldsaye, 144.356926,-36.783494,39.0859039036271
3200,5.7425,South Australia,Panorama, 138.588146,-35.002652,557.2485851110144
4930,18.1108,Queensland,Coolum Beach, 153.087206,-26.535275,272.2132650131413
1279,108517.4841,Queensland,Northern Highlands, 143.070217,-20.673539,0.011786119173398713
3122,17.9226,Tasmania,Claremont (Tas.), 147.222874,-42.785403,174.19347639293406
5048,33.7934,New South Wales,Erina - Green Point, 151.400581,-33.425152,149.37828096610582
6541,2.7894,Victoria,Port Melbourne, 144.931290,-37.838967,2344.9487344948734
4608,6.4202,Western Australia,Riverton - Shelley - Rossmoyne, 115.890689,-32.033992,717.734650010903
3352,2.3663,Queensland,Brisbane City, 153.024839,-27.468976,1416.5574948231417
3370,537.0884,New South Wales,Berry - Kangaroo Valley, 150.584458,-34.757842,6.274572305043267
3738,87.6912,New South Wales,Dubbo - East, 148.665660,-32.232846,42.62685423394822
3464,19.8152,Victoria,Skye - Sandhurst, 145.213372,-38.100666,174.81529331018612
7389,26.134,New South Wales,Mount Annan - Currans Hill, 150.759117,-34.054355,282.73513430779826
4100,61.8202,Tasmania,Kingston - Huntingfield, 147.264001,-42.970012,66.32136421428595
0,4.0275,Queensland,Carole Park, 152.928162,-27.621571,0.0
1539,9.5277,Queensland,White Rock, 145.759557,-16.977855,161.52901539721026
5099,12.8171,Victoria,Geelong, 144.370425,-38.170067,397.8279017874558
1935,2.7762,Tasmania,South Launceston, 147.147946,-41.455839,696.9958936676032
5409,21.9322,Victoria,North Geelong - Bell Park, 144.339930,-38.104822,246.62368572236252
1613,342.7019,Victoria,Yallourn North - Glengarry, 146.559996,-38.071062,4.7067144944337915
5107,20.8028,Victoria,Donvale - Park Orchards, 145.205586,-37.785619,245.49579864249043
0,8.9106,New South Wales,Sydney Airport, 151.177697,-33.944245,0.0
1642,61.6734,Victoria,Point Lonsdale - Queenscliff, 144.615082,-38.237994,26.624119960955614
3203,55.7798,Queensland,Hope Island, 153.360737,-27.863469,57.42222094736804
2162,139.2166,New South Wales,Blackheath - Megalong Valley, 150.252262,-33.691735,15.529757227227213
1114,1.9563,Australian Capital Territory,Hawker, 149.035754,-35.247419,569.4423145734295
1822,25.7669,Northern Territory,East Side, 133.912962,-23.690030,70.71087325211803
1191,85.1869,South Australia,Willunga, 138.543524,-35.281593,13.98102290375633
3956,32.8881,Queensland,Marcoola - Mudjimba, 153.072398,-26.607642,120.28666903834517
716,1.1022,Northern Territory,Parap, 130.843835,-12.434172,649.6098711667573
7773,74.4529,Queensland,Caboolture, 152.967297,-27.066035,104.40157468681542
0,6.5456,Western Australia,Bibra Industrial, 115.810399,-32.105453,0.0
2309,48.3143,Tasmania,Riverside, 147.045299,-41.421274,47.79123365132062
5495,4.2304,New South Wales,Fairfield, 150.950262,-33.873905,1298.93154311649
6117,20.6426,New South Wales,Turramurra, 151.132318,-33.727425,296.3289508104599
4030,6.6711,Victoria,Bulleen, 145.085930,-37.766580,604.0982746473595
1915,9400.0511,Western Australia,Wagin, 117.030753,-33.143190,0.20372229678623768
5428,12.2584,Queensland,The Gap, 152.942645,-27.445776,442.7984076225282
9,595.0366,New South Wales,Blue Mountains - North, 150.439017,-33.601843,0.015125120034633163
2000,2.0168,Queensland,South Brisbane, 153.019896,-27.478925,991.6699722332409
2110,6.6117,Queensland,Edens Landing - Holmview, 153.170442,-27.711246,319.13123704947293
5694,5.5375,South Australia,Edwardstown, 138.564946,-34.977754,1028.2618510158013
5598,6.095,New South Wales,Bidwill - Hebersham - Emerton, 150.815929,-33.740790,918.4577522559475
4742,13.794,New South Wales,Emu Plains - Leonay, 150.660940,-33.748022,343.77265477743947
2850,1294.6919,Queensland,Johnstone, 145.913880,-17.716912,2.201295922219024
2605,2.9152,Queensland,Windsor, 153.030841,-27.435085,893.5922063666301
2822,9.5893,Western Australia,Falcon - Wannanup, 115.653835,-32.587285,294.2863399831062
2960,1660.633,Western Australia,Harvey, 115.916034,-33.150367,1.7824528357560039
1211,1.5831,Australian Capital Territory,Cook, 149.066435,-35.260417,764.9548354494347
5723,8.1103,Queensland,Bracken Ridge, 153.034189,-27.317312,705.645907056459
874,3.0881,Australian Capital Territory,Isaacs, 149.115293,-35.366605,283.0219228651922
0,2448.7276,New South Wales,Wollangambe - Wollemi, 150.358967,-33.177761,0.0
2018,1038.8122,Victoria,Bacchus Marsh Region, 144.310354,-37.630214,1.9426032924911738
0,17.9495,Western Australia,Walyunga National Park, 116.073490,-31.719062,0.0
9773,80.8135,Victoria,Corio - Norlane, 144.302118,-38.055605,120.93276494645077
1917,4.4261,Australian Capital Territory,Belconnen, 149.068270,-35.235400,433.11267255597477
6077,25.3933,Western Australia,Armadale - Wungong - Brookdale, 115.988801,-32.164021,239.3150949266145
5454,13.327,New South Wales,Wahroonga (East) - Warrawee, 151.128127,-33.715157,409.24439108576576
3571,5.5136,Queensland,Aroona - Currimundi, 153.123007,-26.775188,647.6712130005803
89,856.2714,Victoria,Upper Yarra Valley, 145.970449,-37.677428,0.10393900812289188
1505,1219.9032,Western Australia,Chittering, 116.051309,-31.389189,1.2337044447461079
2947,624.7096,Victoria,Romsey, 144.747932,-37.345317,4.717391888967289
3897,4480.0957,New South Wales,Orange Region, 148.910586,-33.145120,0.869847490088214
1476,158.341,Queensland,Booral - River Heads, 152.834997,-25.364450,9.321653898863843
4485,29.7061,Western Australia,Banjup, 115.886354,-32.149326,150.97909183635684
7127,18.8129,New South Wales,Figtree - Keiraville, 150.856857,-34.421469,378.83579884015757
2570,6.0268,Australian Capital Territory,Kaleen, 149.108560,-35.226332,426.4286188358665
0,6.6779,Western Australia,Canning Vale Commercial, 115.911280,-32.065979,0.0
3688,8.8607,Western Australia,Success - Hammond Park, 115.848335,-32.154909,416.2199374767231
1396,2.1455,Tasmania,Acton - Upper Burnie, 145.896164,-41.070772,650.6641808436261
6243,5.3318,Queensland,Coorparoo, 153.060641,-27.497679,1170.8991335008814
4226,5.0499,Victoria,Ivanhoe, 145.045748,-37.768784,836.8482544208796
985,413.3375,South Australia,Ceduna, 133.684157,-32.078643,2.383040493543412
5652,11.3361,Australian Capital Territory,Kambah, 149.063416,-35.386415,498.5841691587054
1584,146.5314,South Australia,Wallaroo, 137.700827,-33.895644,10.809969740274099
2951,5077.8423,New South Wales,Quirindi, 150.394269,-31.470242,0.5811523528408907
7394,2.3018,New South Wales,Glebe - Forest Lodge, 151.185936,-33.878820,3212.2686593101052
2658,69.4359,New South Wales,Dubbo - West, 148.581941,-32.235227,38.27990996012149
8455,15.1765,South Australia,Enfield - Blair Athol, 138.598081,-34.854631,557.1113234276678
1227,114445.7683,Queensland,Carpentaria, 140.477886,-18.372463,0.010721235203591185
2250,1156.4976,Tasmania,Sheffield - Railton, 146.267007,-41.463405,1.9455293292437443
3814,1.378,Victoria,Fitzroy, 144.979142,-37.801051,2767.7793904209
4835,17.556,Queensland,Andergrove - Beaconsfield, 149.177041,-21.091246,275.4044201412622
6304,7.0114,Victoria,Hoppers Crossing - South, 144.686000,-37.876218,899.1071683258693
3087,5.4184,Queensland,Seventeen Mile Rocks - Sinnamon Park, 152.952700,-27.544333,569.7253801860328
1342,832.2286,Western Australia,Waroona, 115.908479,-32.849158,1.6125377089900539
9443,4.714,New South Wales,Double Bay - Bellevue Hill, 151.245375,-33.876493,2003.1820110309714
2175,2.4681,Queensland,Ascot, 153.068194,-27.429923,881.2446821441594
2850,4.9416,Western Australia,Noranda, 115.898483,-31.872596,576.7362797474502
4888,11.5987,Queensland,Birkdale, 153.207286,-27.498375,421.4265391811152
2432,9.564,Queensland,North Ipswich - Tivoli, 152.767672,-27.593039,254.28690924299457
5488,5.9168,South Australia,Brighton (SA), 138.522092,-35.021424,927.5283937263385
2370,33.1072,Queensland,Belmont - Gumdale, 153.155480,-27.503646,71.5856369611444
1533,10.0147,Tasmania,Ravenswood, 147.184081,-41.416515,153.0749797797238
5736,19.736,Queensland,Calamvale - Stretton, 153.062435,-27.628533,290.63640048642077
4102,21.6475,Queensland,Thornlands, 153.262544,-27.568414,189.4907033144705
2547,8.7154,South Australia,Bellevue Heights, 138.586410,-35.024131,292.2413199623654
4721,45.2329,Queensland,Cashmere, 152.913962,-27.296846,104.37093354615777
1020,1.7004,Australian Capital Territory,Macquarie, 149.065542,-35.250494,599.8588567395907
4598,15.2651,Victoria,Knoxfield - Scoresby, 145.233193,-37.896918,301.20994949263354
2846,61.4649,New South Wales,Thornton - Millers Forest, 151.678638,-32.766941,46.30284926844427
2206,58626.3624,Queensland,Roma Region, 148.538407,-26.394082,0.037628123419098575
4759,12.3787,Victoria,Ballarat, 143.837737,-37.556706,384.4507096868007
2837,9919.9306,Western Australia,Gingin - Dandaragan, 115.524044,-30.797577,0.2859899040019494
1623,58.5557,Northern Territory,Larapinta, 133.832648,-23.670278,27.717199179584565
4660,8.1639,South Australia,Elizabeth East, 138.688545,-34.722007,570.8056198630557
3712,5011.0471,New South Wales,Tocumwal - Finley - Jerilderie, 145.698439,-35.389988,0.7407633426554702
2975,11.3071,Queensland,Loganlea, 153.139915,-27.671939,263.1090199962855
1784,286.7458,Western Australia,Mundijong, 115.997093,-32.267611,6.221538379986734
2216,289.9461,New South Wales,Douglas Park - Appin, 150.741231,-34.178465,7.6427998169314915
4210,26.8245,Victoria,Wattle Glen - Diamond Creek, 145.173469,-37.660863,156.94607541613078
3735,8.0261,Queensland,Shailer Park, 153.175341,-27.650648,465.35677352637026
3606,4.6098,Victoria,Vermont, 145.199607,-37.838730,782.2465182871274
1873,2871.7473,New South Wales,Port Macquarie Region, 152.510493,-31.391103,0.6522161612200349
3328,1498.8469,Victoria,Foster, 146.007236,-38.695426,2.220373541820716
1153,14.8421,Victoria,Hurstbridge, 145.193067,-37.636978,77.6844247107889
5403,7.6836,South Australia,Morphett Vale - East, 138.535860,-35.120382,703.1860065594252
4142,32.4069,New South Wales,Swansea - Caves Beach, 151.630831,-33.115025,127.81228688952044
5391,153.8763,Victoria,West Wodonga, 146.786284,-36.114498,35.03463496327895
2258,70.5477,New South Wales,Maitland - North, 151.587879,-32.680555,32.00671318838176
4679,10.2394,Victoria,Cranbourne North, 145.298764,-38.077528,456.9603687716077
2463,9.4789,Queensland,Bridgeman Downs, 152.994118,-27.353324,259.84027682537004
2328,526.3125,Queensland,Maroochy Hinterland, 152.747081,-26.598592,4.4232276451727826
7722,47.4762,New South Wales,Nelson Bay Peninsula, 152.127729,-32.732518,162.64991722168162
6039,741.5888,Queensland,Lockyer Valley - East, 152.400620,-27.557109,8.143326867935437
2733,5.7563,Western Australia,Trigg - North Beach - Watermans Bay, 115.759961,-31.866819,474.7841495405034
4480,3344.933,New South Wales,Taree Region, 152.354299,-31.804847,1.3393392334016854
0,38.5669,South Australia,Dry Creek - North, 138.564781,-34.780635,0.0
7522,145.3505,Queensland,Bribie Island, 153.141376,-26.989337,51.75076797121441
2625,747.168,Tasmania,George Town, 147.017679,-41.127562,3.5132660927662855
7963,3.2391,New South Wales,Cremorne - Cammeray, 151.218854,-33.823384,2458.3989379765985
0,4.6289,South Australia,Parafield, 138.631468,-34.795787,0.0
1832,3.1958,Victoria,Chelsea Heights, 145.133957,-38.040008,573.252393766819
6048,23.8166,Western Australia,Ballajura, 115.901126,-31.825481,253.9405288748184
914,54.7363,Northern Territory,Virginia, 131.031148,-12.554787,16.6982422998997
1451,11156.4958,Queensland,Monto - Eidsvold, 151.150503,-24.972375,0.13005875913116016
3569,24.1552,New South Wales,Albury - North, 146.897014,-36.036220,147.75286480757765
18,14.3244,Northern Territory,Darwin Airport, 130.882279,-12.410458,1.2565971349585323
726,2.4751,Australian Capital Territory,Fraser, 149.045276,-35.191902,293.32148196032483
1250,1924.5348,South Australia,Murray Bridge Region, 139.214478,-35.197445,0.6495076108782237
